article_id_a,article_id_b,reference_article_id,label
article-52efb7f729a1c27a6458a836,article-6ffc2c0a7e561674ce16e930,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-70f1619352a2fde7ab5ad67d,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-71e713cb8c56fbedddd38dba,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-75302c2eb9a8cc4ddad7c076,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-754edbf93f9658679b28fade,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-77176e4b78840f15f7c49aa8,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-7aa7dc73b8729f36fc44e3aa,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-7aac71f6c40d33a7c94c8de3,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-7b5a802837cae0f8ae8c0cc9,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-800db03e354c53439927392c,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-81c33ba5e5fefb06a3112fb5,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-81e581eedf2549c62e4c25d5,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-82d80d2e993dfeb6086a944d,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-837a50076be1f193df24df03,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-83ae221318cf4dfa83afe1e7,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-87e31634045de8a4927d41a1,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-8bc6f1a1e66e279ed2234e08,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-8c6965cdd61f8092756c69b5,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-90142d0f5145da69a943eee9,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-909f8d46590f2576cb99e729,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-913ff5d1b4c8b0cbd49e55b2,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-91e9231a5dc9641c324e9bee,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-929d28efe857792081dea2eb,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-952073f74ee3a2cc5963ab46,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-956f6b79a4531413daf98c5b,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-9788089caa73bbe56aba3aec,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-9d8e9721fa8e892e6d848425,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-9e6502f9f8fdb4adc4e8a402,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-9f33d6050428b78eb49f39f1,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-a0ba75909b1a06e80a48f94b,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-a1c72eb03a2eef5695cff061,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-a5989580ec535f17cee0576c,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-a5ded425a27a1b26a30966b7,article-52efb7f729a1c27a6458a836,related
article-52efb7f729a1c27a6458a836,article-a90b2463bc6f9eb909f3ea42,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-aaa9bf1878fa013e37c14d79,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-ab4a28284b5c4a7b0937267c,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-ac900d28e3b101e998ec2aed,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-b2004a2b587cd67b24a6cdb7,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-b2f60d46697938f74af76c8f,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-b34e4c57bb055b3aa5d839f6,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-b812e7e10c99462b506fec74,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-b8f0b99d7456cf120ce917fd,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-b9a0e4e2db32a51bbff0565a,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-bbb03c22a1905b30b1416bfc,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-bc1a69a0b262a6a3c90b58ed,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-bc7cf8af29a54e67d1014a94,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-bce9ed2dbf9f59e80ea28585,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-be2a82bb6fb414d4407a2586,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-bec49679996bed8664d25fb1,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-c3bb92c8b32a60b8364d639a,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-c656454bbc182aac2dcd1d32,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-c7fb53b4dabf94540b47ebdd,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-c84bccf1d553b201f24207d6,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-c89169cabab1e3f7c12815da,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-c94437fe3e2012ef8df4f50a,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-ca7bd9aa5640d48c1c0b12b3,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-ca8fd273557f8feeca7d0e7b,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-caef6663fbbf8c178f3a8890,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-cb16f3f61421a22020262d8f,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-cbcef3671a477a419d8a223c,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-cbd7db2af7d92aff0f5875fb,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-cebd834c5a284212f9e7bd89,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-d0d320c8ebbb6246f86ccc2c,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-d3185b0d9323ab39e91ebb27,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-d356bd0ea664975732fd81da,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-d38fd85e347ba469bfb2968e,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-d39f6e96f5dca7bd7c70151b,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-d4bc0cda0c33c61d5b145c7e,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-d63ccf5e8807b6fdd48f790a,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-d7568f1488796d65a24fb160,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-da5b8ef5bc5cdc72d8de642b,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-dbfaade84863f2f1a2f0c4d3,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-dc615a4a68886f635867fa4e,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-e29c1a7f7505c048036bc515,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-e56dcefc10da9afa37439789,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-e6edc9e1c57a41c8e4f3c993,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-e71b8ec9110767fb2388eb49,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-e8a0eeae6125dcb01ce2d36a,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-e8dd2650ab1814c8a2c3a7f6,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-e9dcdd8789785accf58e2d7c,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-ea80442b4ab535fd7a8c7128,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-ec8953d08f79e516801c8c8e,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-ed15766698c1b9284ac6faf9,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-ee1aec1732faeaef4a75fc19,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-ee39bd5e335bf8ecaa69754e,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-f6b2a989c02344042c114302,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-f71db1b6b2ea10e79b01d5f8,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-fb63c1b828b59f3fff3a8d96,article-52efb7f729a1c27a6458a836,unrelated
article-52efb7f729a1c27a6458a836,article-ff1a92e7e9b797af79817abe,article-52efb7f729a1c27a6458a836,unrelated
article-53deed0de670280eabf96823,article-54c36e50a3f7f78df3c71274,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-596e01a3955d9cbccdfea260,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-5b6ff6b517381ac63780b9a9,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-5bb0bf7a63d0cc2c08337313,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-5e8ddd7726665f5f6d0adb43,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-5efa22b97bb8c31c60fbb1b6,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-6000fd0887ea790f989bb679,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-6050bcf674c1cdfb9b06571a,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-627164b1dc89ac68bd689098,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-63ce5914d7f10967200dc0ef,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-6517efc4e3c3ac4155d25e68,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-6566544b366defffa6b91775,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-6589f6a2d74eef4dea39db81,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-6623870cbe0a14d45baa3262,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-6628908a79357bf344384d69,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-668e7cac5ae175bbf2111f3b,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-689c4e244c3b167e7207361f,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-69de091c87f65666304b4d98,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-6be06513b78a584711b91268,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-6d141a90864d37634cf45027,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-6ec673387196220c7b2f12a0,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-6ffc2c0a7e561674ce16e930,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-70f1619352a2fde7ab5ad67d,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-71e713cb8c56fbedddd38dba,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-75302c2eb9a8cc4ddad7c076,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-754edbf93f9658679b28fade,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-77176e4b78840f15f7c49aa8,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-7aa7dc73b8729f36fc44e3aa,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-7aac71f6c40d33a7c94c8de3,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-7b5a802837cae0f8ae8c0cc9,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-800db03e354c53439927392c,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-81c33ba5e5fefb06a3112fb5,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-81e581eedf2549c62e4c25d5,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-82d80d2e993dfeb6086a944d,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-837a50076be1f193df24df03,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-83ae221318cf4dfa83afe1e7,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-87e31634045de8a4927d41a1,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-8bc6f1a1e66e279ed2234e08,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-8c6965cdd61f8092756c69b5,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-90142d0f5145da69a943eee9,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-909f8d46590f2576cb99e729,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-913ff5d1b4c8b0cbd49e55b2,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-91e9231a5dc9641c324e9bee,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-929d28efe857792081dea2eb,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-952073f74ee3a2cc5963ab46,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-956f6b79a4531413daf98c5b,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-9788089caa73bbe56aba3aec,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-9d8e9721fa8e892e6d848425,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-9e6502f9f8fdb4adc4e8a402,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-9f33d6050428b78eb49f39f1,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-a0ba75909b1a06e80a48f94b,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-a1c72eb03a2eef5695cff061,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-a5989580ec535f17cee0576c,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-a5ded425a27a1b26a30966b7,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-a90b2463bc6f9eb909f3ea42,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-aaa9bf1878fa013e37c14d79,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-ab4a28284b5c4a7b0937267c,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-ac900d28e3b101e998ec2aed,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-b2004a2b587cd67b24a6cdb7,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-b2f60d46697938f74af76c8f,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-b34e4c57bb055b3aa5d839f6,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-b812e7e10c99462b506fec74,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-b8f0b99d7456cf120ce917fd,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-b9a0e4e2db32a51bbff0565a,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-bbb03c22a1905b30b1416bfc,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-bc1a69a0b262a6a3c90b58ed,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-bc7cf8af29a54e67d1014a94,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-bce9ed2dbf9f59e80ea28585,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-be2a82bb6fb414d4407a2586,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-bec49679996bed8664d25fb1,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-c3bb92c8b32a60b8364d639a,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-c656454bbc182aac2dcd1d32,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-c7fb53b4dabf94540b47ebdd,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-c84bccf1d553b201f24207d6,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-c89169cabab1e3f7c12815da,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-c94437fe3e2012ef8df4f50a,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-ca7bd9aa5640d48c1c0b12b3,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-ca8fd273557f8feeca7d0e7b,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-caef6663fbbf8c178f3a8890,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-cb16f3f61421a22020262d8f,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-cbcef3671a477a419d8a223c,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-cbd7db2af7d92aff0f5875fb,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-cebd834c5a284212f9e7bd89,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-d0d320c8ebbb6246f86ccc2c,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-d3185b0d9323ab39e91ebb27,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-d356bd0ea664975732fd81da,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-d38fd85e347ba469bfb2968e,article-53deed0de670280eabf96823,unrelated
article-53deed0de670280eabf96823,article-d39f6e96f5dca7bd7c70151b,article-53deed0de670280eabf96823,unrelated
